d,provider,company,open,added,removed
2026-09-03,ashby,kos.ai,5,0,0
2026-09-03,ashby,kustomer,8,0,0
2026-09-03,ashby,lambda,80,0,0
2026-09-03,ashby,lawdepot,3,0,0
2026-09-03,ashby,layerfi,5,0,0
2026-09-03,ashby,leavitt,59,2,1
2026-09-03,ashby,leland,188,0,0
2026-09-03,ashby,lendable,65,1,0
2026-09-03,ashby,lgads,17,0,0
2026-09-03,ashby,lightspark,2,0,0
2026-09-03,ashby,lilt-production,400,1,1
2026-09-03,ashby,limble,12,1,1
2026-09-03,ashby,linqapp,5,0,0
2026-09-03,ashby,liquid,2,0,0
2026-09-03,ashby,litellm,12,0,1
2026-09-03,ashby,liveflow,4,0,0
2026-09-03,ashby,logiqal,7,0,0
2026-09-03,ashby,logos-space,26,0,1
2026-09-03,ashby,lovable,81,0,0
2026-09-03,ashby,loveholidays,15,1,1
2026-09-03,ashby,lydian,6,0,0
2026-09-03,ashby,m13,2,0,0
2026-09-03,ashby,mach9,11,0,0
2026-09-03,ashby,maigrate,2,0,0
2026-09-03,ashby,makai-labs,7,0,0
2026-09-03,ashby,mandolin,5,0,0
2026-09-03,ashby,maple,14,0,0
2026-09-03,ashby,marianaminerals,62,1,2
2026-09-03,ashby,matterworks,4,0,0
2026-09-03,ashby,maxima,26,0,0
2026-09-03,ashby,maximor,9,0,0
2026-09-03,ashby,maya-htt,21,0,0
2026-09-03,ashby,mechanize,4,0,0
2026-09-03,ashby,medraai,15,0,0
2026-09-03,ashby,melius,8,0,0
2026-09-03,ashby,melotech,4,0,0
2026-09-03,ashby,mercor,95,0,0
2026-09-03,ashby,meridianlink,24,1,0
2026-09-03,ashby,meshy,22,0,0
2026-09-03,ashby,meticulous,8,0,0
2026-09-03,ashby,mindrobotics,29,0,0
2026-09-03,ashby,miovision,11,2,0
2026-09-03,ashby,mirage,10,0,0
2026-09-03,ashby,mistral.ai,172,1,0
2026-09-03,ashby,moab,8,0,0
2026-09-03,ashby,modal,30,1,2
2026-09-03,ashby,monarchmoney,9,1,0
2026-09-03,ashby,monogram,5,0,0
2026-09-03,ashby,moss,34,0,0
2026-09-03,ashby,motorway,16,3,3
2026-09-03,ashby,mudflap,19,2,0
2026-09-03,ashby,n1,10,0,0
2026-09-03,ashby,n8n,38,2,0
2026-09-03,ashby,nascent,1,0,0
2026-09-03,ashby,nationgraph,7,3,0
2026-09-03,ashby,navi,9,0,0
2026-09-03,ashby,nectar-social,27,0,0
2026-09-03,ashby,neocognition,4,0,0
2026-09-03,ashby,neon-health,11,0,0
2026-09-03,ashby,netic,30,0,0
2026-09-03,ashby,newlantern,3,0,0
2026-09-03,ashby,nexxen,26,1,2
2026-09-03,ashby,niural,28,1,0
2026-09-03,ashby,nooks,47,0,1
2026-09-03,ashby,normalcomputing,23,1,0
2026-09-03,ashby,northslope-technologies,10,0,0
2026-09-03,ashby,nory-co,33,0,0
2026-09-03,ashby,notion,133,1,1
2026-09-03,ashby,nova-talent,4,0,0
2026-09-03,ashby,nox-metals,12,0,0
2026-09-03,ashby,ntt-data-aivista,6,0,1
2026-09-03,ashby,numeral,19,0,0
2026-09-03,ashby,numerixs-quant,3,0,0
2026-09-03,ashby,observable-space,29,0,1
2026-09-03,ashby,obvious,2,0,0
2026-09-03,ashby,odin-dynamics,11,0,0
2026-09-03,ashby,odysseyml,22,0,0
2026-09-03,ashby,oligo,4,0,0
2026-09-03,ashby,onebrief,26,0,0
2026-09-03,ashby,openai,770,13,14
2026-09-03,ashby,opengov,59,4,0
2026-09-03,ashby,opusclip,10,1,0
2026-09-03,ashby,orb,22,0,1
2026-09-03,ashby,orbitalindustries,7,0,0
2026-09-03,ashby,orchard,25,0,0
2026-09-03,ashby,osmo,12,0,2
2026-09-03,ashby,outmarket,22,0,0
2026-09-03,ashby,outpostnow,27,0,0
2026-09-03,ashby,output,9,0,0
2026-09-03,ashby,overviewenergy,4,0,0
2026-09-03,ashby,packz,1,0,0
2026-09-03,ashby,paradigm,6,0,0
2026-09-03,ashby,parallel,21,0,1
2026-09-03,ashby,pariveda,27,0,0
2026-09-03,ashby,parspec,4,0,0
2026-09-03,ashby,patreon,9,0,0
2026-09-03,ashby,pearlhealth,1,0,0
2026-09-03,ashby,pebl,38,1,5
2026-09-03,ashby,people-culture-talent,16,0,5
2026-09-03,ashby,periodic-labs,28,0,0
2026-09-03,ashby,permitflow,40,3,1
2026-09-03,greenhouse,10alabs,16,0,0
2026-09-03,greenhouse,10beauty,14,0,0
2026-09-03,greenhouse,1800contacts,8,1,1
2026-09-03,greenhouse,2k,113,1,2
2026-09-03,greenhouse,2u,2,0,0
2026-09-03,greenhouse,3redpartners,8,0,0
2026-09-03,greenhouse,8451,21,0,0
2026-09-03,greenhouse,9thwayinsignia,13,0,0
2026-09-03,greenhouse,a3c41b8b71eff8c4,2,0,0
2026-09-03,greenhouse,abacusinsights,10,2,0
2026-09-03,greenhouse,abelsontaylor,6,0,0
2026-09-03,greenhouse,accenturefederalservices,642,16,15
2026-09-03,greenhouse,accuweather,32,1,0
2026-09-03,greenhouse,acluinternships,1,0,0
2026-09-03,greenhouse,acuitymd,9,0,0
2026-09-03,greenhouse,ada18,7,0,0
2026-09-03,greenhouse,adcouncil,3,0,0
2026-09-03,greenhouse,addepar1,121,2,5
2026-09-03,greenhouse,adswerveinc,7,0,1
2026-09-03,greenhouse,advancedspace,17,0,0
2026-09-03,greenhouse,advancedtechnologyservices,96,4,8
2026-09-03,greenhouse,aevexaerospace,54,0,4
2026-09-03,greenhouse,affirm,203,8,4
2026-09-03,greenhouse,affirmedrxpbc,11,0,0
2026-09-03,greenhouse,agoda,291,7,4
2026-09-03,greenhouse,agwestfarmcredit,17,5,0
2026-09-03,greenhouse,aircapture,3,0,0
2026-09-03,greenhouse,airtable,16,0,0
2026-09-03,greenhouse,alamarbiosciences,26,0,1
2026-09-03,greenhouse,alarmcom,86,3,0
2026-09-03,greenhouse,alku,15,0,0
2026-09-03,greenhouse,allcareers,111,6,7
2026-09-03,greenhouse,aloyoga,1108,19,14
2026-09-03,greenhouse,alpaca,67,0,1
2026-09-03,greenhouse,alphafmcroles,81,1,0
2026-09-03,greenhouse,alphasense,228,1,4
2026-09-03,greenhouse,alphataraxia,1,0,0
2026-09-03,greenhouse,altaresourcetechnologiesinc,8,0,0
2026-09-03,greenhouse,altentechnologyusa,193,12,5
2026-09-03,greenhouse,amarok,14,0,1
2026-09-03,greenhouse,americaninstitutesforresearch,11,0,0
2026-09-03,greenhouse,amplitude,36,1,0
2026-09-03,greenhouse,ampsortation,15,0,1
2026-09-03,greenhouse,anaplan,141,11,8
2026-09-03,greenhouse,andurilindustries,2208,39,32
2026-09-03,greenhouse,anthropic,582,11,6
2026-09-03,greenhouse,antora,37,1,0
2026-09-03,greenhouse,aperaaiinc,8,0,0
2026-09-03,greenhouse,aperiatechnologies,4,1,0
2026-09-03,greenhouse,apexcompanies,180,3,2
2026-09-03,greenhouse,appian,162,1,2
2026-09-03,greenhouse,applovin,35,0,0
2026-09-03,greenhouse,apptronik,84,1,3
2026-09-03,greenhouse,aquaticcapitalmanagement,8,0,0
2026-09-03,greenhouse,arcanaanalytics,26,0,0
2026-09-03,greenhouse,arcboatcompany,35,3,2
2026-09-03,greenhouse,arcesiumllc,36,1,0
2026-09-03,greenhouse,archer56,158,2,2
2026-09-03,greenhouse,arenaclub,10,1,0
2026-09-03,greenhouse,arevonenergyimpltest,9,0,0
2026-09-03,greenhouse,argmax,3,0,0
2026-09-03,greenhouse,arizeai,28,0,0
2026-09-03,greenhouse,armada,59,0,1
2026-09-03,greenhouse,artefactlinkedin,106,1,1
2026-09-03,greenhouse,arvinas,2,0,0
2026-09-03,greenhouse,ashfieldadvisory,27,0,0
2026-09-03,greenhouse,assetliving,39,0,1
2026-09-03,greenhouse,assuredguaranty,4,0,0
2026-09-03,greenhouse,assystinc,13,3,3
2026-09-03,greenhouse,asteraearlycareer2026,5,0,0
2026-09-03,greenhouse,asteralabs,155,1,2
2026-09-03,greenhouse,astranis,81,1,0
2026-09-03,greenhouse,atek,30,0,0
2026-09-03,greenhouse,athinkingape,1,0,0
2026-09-03,greenhouse,atlassand,30,2,2
2026-09-03,greenhouse,atomicmachines,27,1,1
2026-09-03,greenhouse,attentionarc,6,1,0
2026-09-03,greenhouse,attentive,37,1,0
2026-09-03,greenhouse,auctane,25,2,0
2026-09-03,greenhouse,audaxgroup,16,0,0
2026-09-03,greenhouse,authenticbrandsgroup,33,0,1
2026-09-03,greenhouse,avepoint,302,5,4
2026-09-03,greenhouse,avidxchangeinc,22,1,0
2026-09-03,greenhouse,avride,67,0,0
2026-09-03,greenhouse,awetomaton,12,2,0
2026-09-03,greenhouse,axios,30,1,0
2026-09-03,greenhouse,axle,50,4,1
2026-09-03,greenhouse,axon,516,19,17
2026-09-03,greenhouse,axontalentcommunity,8,0,0
2026-09-03,greenhouse,axq,25,0,0
2026-09-03,greenhouse,axs,35,1,2
2026-09-03,greenhouse,axsometherapeutics,119,1,0
2026-09-03,greenhouse,axuall,3,1,0
2026-09-03,greenhouse,aypapower,13,0,0
2026-09-03,greenhouse,babelstreet,13,0,1
2026-09-03,greenhouse,bamboohr17,32,0,2
2026-09-03,greenhouse,bandwidth,29,1,0
2026-09-03,greenhouse,betterhelpcom,16,0,0
2026-09-03,greenhouse,bevicareers,27,0,1
2026-09-03,greenhouse,bgeinc,78,6,1
2026-09-03,greenhouse,billiontoone,84,0,0
2026-09-03,greenhouse,birdygrey,1,0,1
2026-09-03,greenhouse,blackedgecapital,6,0,0
2026-09-03,greenhouse,blacksky,22,0,1
2026-09-03,greenhouse,blockchain,46,0,0
2026-09-03,greenhouse,bloomreach,68,0,0
2026-09-03,greenhouse,bluelabsanalyticsinc,10,0,0
2026-09-03,greenhouse,blueskyinnovators,50,0,5
2026-09-03,greenhouse,bluestaq,12,0,0
2026-09-03,greenhouse,botauto,19,0,0
2026-09-03,greenhouse,bottomlinetechnologies,28,0,0
2026-09-03,greenhouse,boxinc,147,6,6
2026-09-03,greenhouse,bpcs,33,1,3
2026-09-03,greenhouse,bracebridgecapital,4,0,0
2026-09-03,greenhouse,breezecash,17,2,3
2026-09-03,greenhouse,brevium,3,0,0
2026-09-03,greenhouse,brightai,5,0,0
2026-09-03,greenhouse,bti36021,13,0,0
2026-09-03,greenhouse,bugcrowd,14,0,2
2026-09-03,greenhouse,butternutbox,41,1,1
2026-09-03,greenhouse,buyersedgeplatformrecruiting,40,0,0
2026-09-03,greenhouse,cadwell,12,0,1
2026-09-03,greenhouse,calyxo,21,2,0
2026-09-03,greenhouse,canonical,302,0,0
2026-09-03,greenhouse,capco,754,41,36
2026-09-03,greenhouse,capitalontap,34,0,0
2026-09-03,greenhouse,captivation,75,0,0
2026-09-03,greenhouse,carbonchain,3,0,0
2026-09-03,greenhouse,carefeed,7,0,0
2026-09-03,greenhouse,carta,60,0,0
2026-09-03,greenhouse,cartesiansystems,6,0,0
2026-09-03,greenhouse,caseguard,11,0,0
2026-09-03,greenhouse,catapultsports,29,0,1
2026-09-03,greenhouse,celigo,24,0,0
2026-09-03,greenhouse,cellsignalingtechnology79,9,0,0
2026-09-03,greenhouse,celonis,270,7,13
2026-09-03,greenhouse,censys,42,12,1
2026-09-03,greenhouse,centriaautism,1189,3,5
2026-09-03,greenhouse,chanzuckerberginitiative,11,0,0
2026-09-03,greenhouse,charlesriverassociates,77,0,0
2026-09-03,greenhouse,charterup,15,0,0
2026-09-03,greenhouse,checkr,45,1,1
2026-09-03,greenhouse,chicagotrading,25,1,0
2026-09-03,greenhouse,chicagotradingcampus,8,0,0
2026-09-03,greenhouse,chime,65,3,1
2026-09-03,greenhouse,chowbus,77,0,0
2026-09-03,greenhouse,civisanalytics,3,0,0
2026-09-03,greenhouse,clarityinnovates,44,0,1
2026-09-03,greenhouse,clear,32,2,2
2026-09-03,greenhouse,clearwayjobs,68,1,1
2026-09-03,greenhouse,clinicalarchitecture,8,0,0
2026-09-03,greenhouse,clockworksystems,9,0,0
2026-09-03,greenhouse,cloudflare,322,11,10
2026-09-03,greenhouse,cmt,2,0,0
2026-09-03,greenhouse,cobaltio,12,1,0
2026-09-03,greenhouse,cognitiv,6,1,0
2026-09-03,greenhouse,coherehealth,81,3,0
2026-09-03,greenhouse,colabsoftware,26,0,0
2026-09-03,greenhouse,commerceiq,12,1,3
2026-09-03,greenhouse,commvault,71,3,2
2026-09-03,greenhouse,compeerfinancial,56,6,2
2026-09-03,greenhouse,comstock,58,4,16
2026-09-03,greenhouse,concentric,10,0,1
2026-09-03,greenhouse,connectder,2,0,0
2026-09-03,greenhouse,connerstrongbuckelew,14,0,0
2026-09-03,greenhouse,constantcontact,13,1,0
2026-09-03,greenhouse,constructionresources,68,1,0
2026-09-03,greenhouse,consumerreports,8,0,2
2026-09-03,greenhouse,convene,40,0,1
2026-09-03,greenhouse,cooksys,13,0,0
2026-09-03,greenhouse,correlationone,27,0,1
2026-09-03,greenhouse,cortland,112,3,6
2026-09-03,greenhouse,cottinghambutlerinsuranceservicesinc,100,0,0
2026-09-03,greenhouse,coursera,24,4,1
2026-09-03,greenhouse,cpisecurity,56,1,0
2026-09-03,greenhouse,creatorsworkhere,18,0,0
2026-09-03,greenhouse,creditunionofcolorado,13,0,0
2026-09-03,greenhouse,cresta,93,0,1
2026-09-03,greenhouse,cribl,60,1,2
2026-09-03,greenhouse,criticalmass,24,1,0
2026-09-03,greenhouse,crunchyroll,62,0,1
2026-09-03,greenhouse,css,24,0,0
2026-09-03,greenhouse,cssmerge,258,0,1
2026-09-03,greenhouse,ctccampusboard,6,0,0
2026-09-03,greenhouse,customcomputerspecialists,21,2,2
2026-09-03,greenhouse,darkwolfsolutions,60,0,0
2026-09-03,greenhouse,datasystemsanalystsinc,35,1,2
2026-09-03,greenhouse,dbeconorthamerica,7,0,0
2026-09-03,greenhouse,ddome,17,0,0
2026-09-03,greenhouse,debtbook,15,0,0
2026-09-03,greenhouse,deepmind,9,0,0
2026-09-03,greenhouse,defenseunicorns,54,0,0
2026-09-03,greenhouse,detroitlions,8,1,0
2026-09-03,greenhouse,devrev,45,1,2
2026-09-03,greenhouse,dhpace,413,6,5
2026-09-03,greenhouse,dialpad,86,4,4
2026-09-03,greenhouse,didi,9,0,0
2026-09-03,greenhouse,diligentcorporation,111,4,7
2026-09-03,greenhouse,diligentrobotics,15,1,0
2026-09-03,greenhouse,dlhcorporation,20,4,2
2026-09-03,greenhouse,docugami,7,0,0
2026-09-03,greenhouse,doordashusa,462,9,21
2026-09-03,greenhouse,dorsia,15,0,0
2026-09-03,greenhouse,doublegood,5,0,0
2026-09-03,greenhouse,doubleverify,29,0,2
2026-09-03,greenhouse,doximity,10,0,0
2026-09-03,greenhouse,drivewealth,13,1,5
2026-09-03,greenhouse,drweng,156,2,0
2026-09-03,greenhouse,drwuniversityjobs,1,0,0
2026-09-03,greenhouse,duettoresearch,17,0,0
2026-09-03,greenhouse,dunnhumby,60,6,1
2026-09-03,greenhouse,dv01,4,0,0
2026-09-03,greenhouse,dvtrading,60,0,0
2026-09-03,greenhouse,earnin,30,0,0
2026-09-03,greenhouse,echodynecorp,40,2,2
2026-09-03,greenhouse,edgewoodpartnersinsurancecenter,111,1,1
2026-09-03,greenhouse,edmentum,30,0,0
2026-09-03,greenhouse,efficientcomputer,20,0,0
2026-09-03,greenhouse,eikontherapeutics,24,0,1
2026-09-03,greenhouse,elevationscreditunion,24,0,1
2026-09-03,greenhouse,elwoodtechnologies,2,0,0
2026-09-03,greenhouse,energyhub,16,0,0
2026-09-03,greenhouse,energysolutions,13,0,0
2026-09-03,greenhouse,engineersgate,7,0,0
2026-09-03,greenhouse,enigmaio,9,0,0
2026-09-03,greenhouse,ennoblecare,202,16,15
2026-09-03,greenhouse,enova,38,5,3
2026-09-03,greenhouse,ensco,39,0,1
2026-09-03,greenhouse,ensemble,6,0,0
2026-09-03,greenhouse,epickids,4,0,0
2026-09-03,greenhouse,eudia,20,0,0
2026-09-03,greenhouse,eulerity,17,1,1
2026-09-03,greenhouse,everlaw,31,1,0
2026-09-03,greenhouse,evolver,19,0,0
2026-09-03,greenhouse,excelsportsmanagement,22,0,1
2026-09-03,greenhouse,exoduspoint,2,0,0
2026-09-03,greenhouse,expertnetwork,2,0,0
2026-09-03,greenhouse,ezcaterinc,28,0,1
2026-09-03,greenhouse,faire,60,1,4
2026-09-03,greenhouse,fairlife,49,0,2
2026-09-03,greenhouse,fanaticscollectibles,155,4,2
2026-09-03,greenhouse,fashionnova,94,0,1
2026-09-03,greenhouse,fccincinnati,12,0,1
2026-09-03,greenhouse,federato,8,0,1
2026-09-03,greenhouse,figma,160,0,2
2026-09-03,greenhouse,figure,11,0,3
2026-09-03,greenhouse,figureai,112,0,1
2026-09-03,greenhouse,financialtechnologypartners,24,1,0
2026-09-03,greenhouse,fiveringsllc,16,0,0
2026-09-03,greenhouse,flagshippioneeringinc,98,2,1
2026-09-03,greenhouse,flex,47,3,0
2026-09-03,greenhouse,flexport,171,6,7
2026-09-03,greenhouse,flighthub,4,0,0
2026-09-03,greenhouse,flip,12,0,2
2026-09-03,greenhouse,flowtraders,43,0,0
2026-09-03,greenhouse,focusfinancialpartners,31,0,0
2026-09-03,greenhouse,focuspartnerswealth,6,0,0
2026-09-03,greenhouse,foleyhoag,6,0,0
2026-09-03,greenhouse,forbes,18,0,0
2026-09-03,greenhouse,formic,42,2,0
2026-09-03,greenhouse,forteracorporation,2,1,0
2026-09-03,greenhouse,forwardnetworks,18,1,0
2026-09-03,greenhouse,fosphamarketing,12,0,0
2026-09-03,greenhouse,fourhands,34,0,2
2026-09-03,greenhouse,fourkites,14,0,0
2026-09-03,greenhouse,freedomconsulting,118,0,0
2026-09-03,greenhouse,freeformfuturecorp,74,0,1
2026-09-03,greenhouse,fsastorecom,13,3,0
2026-09-03,greenhouse,fschumacherco,30,0,0
2026-09-03,greenhouse,fspco-op012325,5,2,0
2026-09-03,greenhouse,furtherearlycareer,2,0,0
2026-09-03,greenhouse,gaintheory,2,0,0
2026-09-03,greenhouse,galaxydigitalservices,49,0,1
2026-09-03,greenhouse,gallup,37,0,3
2026-09-03,greenhouse,gametimeunited,10,0,0
2026-09-03,greenhouse,gardacp,16,4,1
2026-09-03,greenhouse,garnerhealth,78,1,2
2026-09-03,greenhouse,gcmgrosvenor,12,0,0
2026-09-03,greenhouse,gelbergroup,8,0,0
2026-09-03,greenhouse,generalatlantic,12,0,2
2026-09-03,greenhouse,generalmatter,126,7,1
2026-09-03,greenhouse,genevatrading,9,0,3
2026-09-03,greenhouse,genscript,89,1,1
2026-09-03,greenhouse,geotab,99,2,5
2026-09-03,greenhouse,getbuilt,9,1,1
2026-09-03,greenhouse,gingerlabsinc,6,1,0
2026-09-03,greenhouse,ginkgobioworks,20,1,0
2026-09-03,greenhouse,gitlab,232,15,2
2026-09-03,greenhouse,gleanwork,111,1,0
2026-09-03,greenhouse,globalizationpartners,36,2,0
2026-09-03,greenhouse,glydways,13,0,0
2026-09-03,greenhouse,gofundme,44,1,0
2026-09-03,greenhouse,goldenpetbrands,16,1,2
2026-09-03,greenhouse,goodwaygroup,8,0,1
2026-09-03,greenhouse,goremutualinsurance,9,0,0
2026-09-03,greenhouse,gotion,143,1,0
2026-09-03,greenhouse,gradial,13,0,1
2026-09-03,greenhouse,grafanalabs,132,0,2
2026-09-03,greenhouse,graphcore,188,2,0
2026-09-03,greenhouse,greenhouse,19,2,0
2026-09-03,greenhouse,greenworkssunriseglobalmarketing,20,0,0
2026-09-03,greenhouse,growthloop,2,0,0
2026-09-03,greenhouse,grvty,216,3,0
2026-09-03,greenhouse,guidepoint,126,2,3
2026-09-03,greenhouse,guidepointsecurity,63,2,2
2026-09-03,greenhouse,gusto,87,0,7
2026-09-03,greenhouse,haizelabs,6,0,0
2026-09-03,greenhouse,hankooktireamericacorp,13,0,0
2026-09-03,greenhouse,harbingermotors,102,8,0
2026-09-03,greenhouse,harborglobal,41,0,1
2026-09-03,greenhouse,hasbro,162,4,4
2026-09-03,greenhouse,haven,2,0,0
2026-09-03,greenhouse,headlandstechnologiesllc,7,0,0
2026-09-03,greenhouse,heartflowinc,55,2,6
2026-09-03,greenhouse,hellbenderinc,10,0,1
2026-09-03,greenhouse,heraldapi,6,0,0
2026-09-03,greenhouse,heygen,20,1,0
2026-09-03,greenhouse,hiddenlayer,12,0,0
2026-09-03,greenhouse,higherlogic,4,0,0
2026-09-03,greenhouse,hivefinancialsystems,2,0,0
2026-09-03,greenhouse,homesolutions,10,0,0
2026-09-03,greenhouse,honehealth,14,0,0
2026-09-03,greenhouse,horacemannservicecorporation,24,0,0
2026-09-03,greenhouse,horizonindustrieslimited,19,0,2
2026-09-03,greenhouse,horizonsurgicalsystems,10,0,0
2026-09-03,greenhouse,hudl,33,1,0
2026-09-03,greenhouse,humansignal,48,1,0
2026-09-03,greenhouse,hyannisportresearch,10,0,0
2026-09-03,greenhouse,icapitalnetwork,212,0,1
2026-09-03,greenhouse,ieqcapital,43,0,0
2026-09-03,greenhouse,immersive,13,0,0
2026-09-03,greenhouse,impact,87,0,5
2026-09-03,greenhouse,impinjexternal,17,1,1
2026-09-03,greenhouse,impiricus,11,0,0
2026-09-03,greenhouse,incidentiq,7,1,1
2026-09-03,greenhouse,industrialelectricmanufacturing,109,3,0
2026-09-03,greenhouse,inflectionai,6,0,0
2026-09-03,greenhouse,inizio,26,1,1
2026-09-03,greenhouse,innodatainc,101,0,3
2026-09-03,greenhouse,inspiremedicalsystemsinc,26,1,2
2026-09-03,greenhouse,instabase,3,0,2
2026-09-03,greenhouse,instalilyai,16,0,0
2026-09-03,greenhouse,instawork,55,0,0
2026-09-03,greenhouse,instead,11,0,0
2026-09-03,greenhouse,insurify,15,1,0
2026-09-03,greenhouse,integra,11,0,0
2026-09-03,greenhouse,integrainterns,8,0,0
2026-09-03,greenhouse,intersystems,131,1,1
2026-09-03,greenhouse,interwellhealth,12,0,0
2026-09-03,greenhouse,interworks,21,0,0
2026-09-03,greenhouse,intrinsicrobotics,23,0,0
2026-09-03,greenhouse,inversionspace,76,1,1
2026-09-03,greenhouse,ionq,107,0,2
2026-09-03,greenhouse,iovancebiotherapeutics,43,2,1
2026-09-03,greenhouse,ispottv,16,0,0
2026-09-03,greenhouse,itslogisticsllc,29,1,2
2026-09-03,greenhouse,ivalua,45,0,1
2026-09-03,greenhouse,ivxhealth,97,0,3
2026-09-03,greenhouse,janestreet,234,3,0
2026-09-03,greenhouse,jencapinc,17,0,0
2026-09-03,greenhouse,jobsatphamily,16,0,1
2026-09-03,greenhouse,jobsmckinneycom,4,0,0
2026-09-03,lever,3pillarglobal,55,3,5
2026-09-03,lever,AIFund,47,0,0
2026-09-03,lever,Academy,2,0,2
2026-09-03,lever,Aprio,183,4,6
2026-09-03,lever,BestEgg,13,3,0
2026-09-03,lever,CesiumAstro,262,8,10
2026-09-03,lever,Clearer,3,0,1
2026-09-03,lever,EnergyVault,10,0,0
2026-09-03,lever,Grid,11,0,0
2026-09-03,lever,MBRDNA,8,0,0
2026-09-03,lever,NJStateOfficeofInnovation,5,0,0
2026-09-03,lever,Nomagic,14,0,0
2026-09-03,lever,SimbeRobotics,16,0,0
2026-09-03,lever,Trend-Health-Partners,9,2,2
2026-09-03,lever,acceldata,49,0,0
2026-09-03,lever,accesssoftek,2,0,1
2026-09-03,lever,achievers,15,0,0
2026-09-03,lever,acronaviation,39,0,0
2026-09-03,lever,actian,12,0,0
2026-09-03,lever,adora,3,0,0
2026-09-03,lever,adverum,3,0,0
2026-09-03,lever,aeratechnology,12,0,0
2026-09-03,lever,aero,10,0,0
2026-09-03,lever,afero,3,0,0
2026-09-03,lever,agatesoftware,2,1,1
2026-09-03,lever,agile-defense,97,2,1
2026-09-03,lever,agtonomy,4,0,0
2026-09-03,lever,aicrete,3,0,0
2026-09-03,lever,aircall,77,0,0
2026-09-03,lever,aledade,34,2,1
2026-09-03,lever,alertus,20,0,0
2026-09-03,lever,allegiantair,53,0,0
2026-09-03,lever,alltrails,1,0,0
2026-09-03,lever,altaml,9,2,0
2026-09-03,lever,analyticpartners,22,1,0
2026-09-03,lever,anchorage,29,1,1
2026-09-03,lever,andersencorp,112,0,9
2026-09-03,lever,anomali,11,0,0
2026-09-03,lever,apex-ai,7,0,0
2026-09-03,lever,appcues-2,1,0,0
2026-09-03,lever,appen,31,0,0
2026-09-03,lever,appen-2,8,0,0
2026-09-03,lever,applydigital,28,1,3
2026-09-03,lever,aquabyte,4,0,0
2026-09-03,lever,arable,5,0,0
2026-09-03,lever,arbitalhealth,9,0,0
2026-09-03,lever,arcteryx.com,302,0,6
2026-09-03,lever,arrivelogistics,76,1,1
2026-09-03,lever,artera,9,0,0
2026-09-03,lever,artera-2,6,0,0
2026-09-03,lever,articulate,1,0,0
2026-09-03,lever,arundellodge,18,1,0
2026-09-03,lever,asapp-2,11,1,0
2026-09-03,lever,ashoka,6,0,0
2026-09-03,lever,audinate,7,0,0
2026-09-03,lever,autoroboto,12,0,0
2026-09-03,lever,aviahealth,3,0,0
2026-09-03,lever,beghouconsulting,71,0,0
2026-09-03,lever,bellese,16,0,0
2026-09-03,lever,bellwetheram-2,23,0,0
2026-09-03,lever,belvederetrading,14,0,0
2026-09-03,lever,benchsci,1,0,0
2026-09-03,lever,bhvr,35,0,2
2026-09-03,lever,bioagilytix,7,0,0
2026-09-03,lever,bisnow,33,3,2
2026-09-03,lever,bluesight,12,0,0
2026-09-03,lever,bosonai,7,0,0
2026-09-03,lever,brightmachines,12,0,0
2026-09-03,lever,brooksrunning,57,0,2
2026-09-03,lever,bumbleinc,0,0,0
2026-09-03,lever,calstart,7,0,1
2026-09-03,lever,canvasww,20,3,0
2026-09-03,lever,catalist,3,0,1
2026-09-03,lever,cef,8,0,0
2026-09-03,lever,cirquedusoleil,73,2,0
2026-09-03,lever,cirrus,114,1,0
2026-09-03,lever,civitech,11,1,0
2026-09-03,lever,cleanspark,11,0,0
2026-09-03,lever,clovirtualfashion,52,0,1
2026-09-03,lever,colibrigroup,20,1,1
2026-09-03,lever,cologix,29,2,1
2026-09-03,lever,corbalt,3,0,0
2026-09-03,lever,coupa,77,2,4
2026-09-03,lever,crestoperations,112,2,2
2026-09-03,lever,crumbl,4,0,0
2026-09-03,lever,cx2,2,0,0
2026-09-03,lever,daniels-sharpsmart,210,9,11
2026-09-03,lever,datalabusa,13,0,0
2026-09-03,lever,deleteme,14,1,0
2026-09-03,lever,dga,6,0,0
2026-09-03,lever,distru,2,0,0
2026-09-03,lever,diversified-automation,12,0,0
2026-09-03,lever,dnagenotek,10,0,0
2026-09-03,lever,dnb,128,13,2
2026-09-03,lever,dodmg,17,1,1
2026-09-03,lever,drivemode,16,0,0
2026-09-03,lever,dutch,13,1,1
2026-09-03,lever,easystreetcap,6,0,0
2026-09-03,lever,economicmodeling,27,0,0
2026-09-03,lever,ekimetrics,31,0,1
2026-09-03,lever,ekohealth,4,0,0
2026-09-03,lever,elfbeauty,71,0,5
2026-09-03,lever,eliyan,23,0,0
2026-09-03,lever,employ,4,0,1
2026-09-03,lever,endpointclinical,20,0,0
2026-09-03,lever,eqbank,64,0,2
2026-09-03,lever,equativ,22,1,0
2026-09-03,lever,erg,29,1,0
2026-09-03,lever,espace,144,0,0
2026-09-03,lever,ethena,6,0,0
2026-09-03,lever,evrealty-us,1,0,0
2026-09-03,lever,exowatt,17,1,0
2026-09-03,lever,extremenetworks,136,8,4
2026-09-03,lever,farfetch,60,3,3
2026-09-03,lever,fehrandpeers,10,0,1
2026-09-03,lever,field-ai,124,4,1
2026-09-03,lever,filevine,135,1,1
2026-09-03,lever,findigs,6,0,0
2026-09-03,lever,finn,27,0,0
